8,"round16","Sample","Biology","What reduced coenzyme donates its electrons to complex -one in the electron transport system?","Nadh"
8,"round16","Sample","Biology","In a double reciprocal plot of Michaelis -Menton kinetics, what is the effect of a competitive inhibitor:\nW) change in the vertical axis intercept\nX) change in the slope only\nY) change in the horizontal axis intercept only\nZ) change in both vertical and horizontal axes intercepts","X)  Change in the Slope Only"
9,"round16","Sample","Chemistry","What is the bond order for each oxygen -oxygen bond in the ozone or O ^3 molecule?","23\n(Accept:  1.5)"
9,"round16","Sample","Chemistry","Hydrogen gas effuses through a pinhole opening from one compartment to another about how many times as fast as nitrogen gas:\nW) 2.4-times\nX) 3.7-times\nY) 5.3-times\nZ) 8.2 -times","X)  3.7-Times\n(Solution:   R\nR^h\n^N^2\n^2 = 28\n2gg\n//\nMolmol\n= 3.7)"
10,"round16","Sample","Physics","Which of the following best describes why the optical spectrum of an atom exists as discrete lines and not as a continuous spectrum:\nW) atoms have electrons with unit charge\nX) all atoms when excited emit light\nY) all energy levels of atoms are quantized\nZ) all electrons have spin","Y)  All Energy Levels of Atoms Are Quantized"
10,"round16","Sample","Physics","Which of the following BEST describes one of Maxwell’s equations that is a mathematical conceptualization of Faraday’s law:\nW) a magnetic B -field is a solenoid vector field\nX) an EMF induced in a conductor opposes that motion\nY) induced currents are caused by the magnetic field and in opposition to the opposed flux\nZ) a time-varying B-field produces an E-field","Z)  a Time-Varying B-Field Produces an E-Field"
11,"round16","Sample","Math","At x = − 12 , the graph of y = x^3 is:\nW) increasing and concave up\nX) increasing and concave down \nY) decreasing and concave up \nZ) decreasing and concave down","X)  Increasing and Concave Down\n(Solution: At the Indicated Value the 1 ^St Derivative Is Positive (Implying I Ncreasing) and the 2^nd\nDerivative Is Negative (Implying Concave Down))"
11,"round16","Sample","Math","The point (3, 2) is reflected across the graph of y = 6 and the resulting point is then reflected across the graph of y = x. What are the coordinates of the final point?","(10, 3)\n(Solution: The 1 ^St Reflection  (3,10);  2^nd Reflection Interchanges the  X and Y Coordinates)"
12,"round16","Sample","General Science","According to EPA nationwide emission trends for common air pollutants and excluding fires and dust, which of the following accounted for the least amount of emissions in the past 5 years:\nW) volatile organic compounds\nX) carbon monoxide\nY) sulfur dioxide\nZ) particulate matter","Z)  Particulate Matter\n(Solution: Voc ~ 15;  Co ~ 81 Mt/yr;  So\n^2 ~ 13;  Particulates ~ 3)"
12,"round16","Sample","General Science","Without leap days every 4 years, the winter solstice would start on what month and day after 70 years?","January 7  (Accept:  January 6 to 8)\n(Solution: 17 Days Later)"
13,"round16","Sample","Earth Science","In what layer of Earth’s atmosphere do most meteors experience the most heating?","Mesosphere"
13,"round16","Sample","Earth Science","Name all of the following 4 layers of the atmosphere where temperature typically increases as altitude i ncreases: troposphere; stratosphere; mesosphere; thermosphere","Stratosphere;  Thermosphere"
14,"round16","Sample","Astronomy","Which of the following is LEAST like ly to occur when viewed from mid-northern latitudes in the month of August:\nW) Venus passing within 2º of Saturn\nX) Neptune at opposition\nY) the Moon at apogee on the 1^st of the month and perigee at the 29 ^th of the month\nZ) the Moon passing within 5º of Uranus","Y)  the Moon at Apogee on the 1^st of the Month and Perigee at \nthe 29^th of the Month\n(Solution: Apogee and Perigee Are Separated by About 14 -15 Days)"
14,"round16","Sample","Astronomy","Which of the following was seen from mid -northern latitudes by casual stargazers as a bright light in August of 2008 at midnight, about 1/2 way up the southern horizon:\nW) Venus\nX) Vega\nY) Jupiter\nZ) Uranus","Y)  Jupiter\n(Solution: Venus and Vega Are Not There at This Time of Year and U Ranus Is Never That Bright)"
15,"round16","Sample","Biology","What is the primary calcium -binding protein in eukaryotic cells, that is about 148 amino acids long, and has a wide variety of functions often through kinases and phosphatases (read as: foss -fah-TAY-sis)?","Calmodulin"
15,"round16","Sample","Biology","Which of the following is the RNA complementary sequence of the following sequence: 5’CCGCGA 3’ (read as: 5 -prime, CCGCGS, 3-prime)\nW) 5’ UCGCGG 3’ (read as: 5-prime, UCGCGG, 3-prime)\nX) 5’ GGCGCU 3’\nY) 5’ GGCGCT 3’\nZ) 5’ TCGCGG 3’","W)  5’ Ucgcgg 3’"
16,"round16","Sample","Chemistry","For the following 3 processes, predict whether the change in enthalpy, or ∆Sº (read as: delta S naught), is positive or negat ive, respectively:\n1) decomposition of ammonium nitrate\n2) sublimation of dry ice\n3) condensation of gaseous iodine to liquid iodine","1) +;  2) +;  3) –"
16,"round16","Sample","Chemistry","Consider the following equilibrium reaction, \nPCl ↔ PCl + Cl . If a 1-liter flask contains 0.02 moles of PCl and 0.02 moles of Cl^ at ^5(ga^s) ^3(gas) ^2(gas) ^3 ^2equilibrium, how many moles of PCl^5 are in the flask. Assume the equilibrium constant is 5 × 10 –^2.","8 × 10–^3 (Accept:  0.008)\n(Solution: K^c = [Pcl^3][cl^2]/[pcl^5] = (0.02)(0.02)/(0.05) = 0.008 Moles)"
17,"round16","Sample","Physics","During beta minus decay, what nucleon type is reduced by one?","Neutron"
17,"round16","Sample","Physics","Which of the following is NOT true of the Hall e ffect:\nW) it can be used to measure the strength of a magnetic field\nX) it is a consequence of a current carrying wire in a magnetic field\nY) it was one of the first direct indications that negative charges are what move in conductors\nZ) it cannot dis tinguish between positive and negative particles","Z)  It Cannot Distinguish Between Positive and Negative \nParticles"
18,"round16","Sample","General Science","What are the Ice Cube observatory under construction at the South Pole and the ANTARES telescope off the coast of France primarily designed to detect?","Neutrinos"
18,"round16","Sample","General Science","During the winter solstice in the northern hemisphere, which of the following northern latitude positions will have a day length of 10.1 hours:\nW) 30º\nX) 40º\nY) 50º\nZ) 60º","W)  30º"
19,"round16","Sample","Earth Science","During the past 500,000 years, there have been how many periods of major glaciation on Earth:\nW) 2\nX) 3\nY) 4\nZ) 5","Z)  5"
19,"round16","Sample","Earth Science","A rising parcel of air reaches the lifting condensation level at 2,000 meters at a dew point temperature of 15ºC. At 3,000 meters, the temperature of this parcel of air will on average be:\nW) 15ºC\nX) 10ºC\nY) 6ºC\nZ) 3 ºC","X)  10ºc\n(Solution:  Wet-Adiabatic Lapse Rate ~ 5ºc/1000 Meters)"
20,"round16","Sample","Math","Of the following 5 functions identify all that are NOT differentiable for all real numbers: | x | (read as: absolute value of x); cosine(x); tangent(x); e^x; the greatest integer function","|  X |;  Tan(x);  the Greatest Integer Function"
20,"round16","Sample","Math","The curve defined by the equation, Ax^2 + Bx + Cy^2 + Dy + E =0, can bean ellipse if which of the constants are positive?","A and C"
21,"round16","Sample","Astronomy","What 3 elements are most prominent in the carbon fusion cycle?","Carbon;  Nitrogen;  Oxygen"
21,"round16","Sample","Astronomy","If the surface of a star is 15,000 kelvin, at what wavelength, in nanometers rounded to the nearest whole number, does it emit its maximum energy?","200\n(Solution: λ ^Max = 3 × 10^6/15,000 K = 200 Nm)"
22,"round16","Sample","Biology","What cell type is MOST directly r esponsible for secreting the bone matrix in developing humans?","Osteoblasts  (Do Not Accept:  Osteocyte)"
22,"round16","Sample","Biology","What specific human bone cell is antagonistic to osteoblasts and is known to cause apoptosis (read as: A -pop-TOE-sis) of osetoblasts in vitro?","Osteoclasts"
23,"round16","Sample","Chemistry","Of the following 5 alkanes, which one has the LEAST combined strain energy from angle strain and torsional strain: [read slowly] cyclopropane; cyclobutane;cyclopentane; cyclohexane; cyclo -octane","Cyclohexane"
23,"round16","Sample","Chemistry","What is the most common name for the conformation that the ring structure of cyclohexane adopts to reach a strain -free value?","Chair"
24,"round16","Sample","Physics","What is the name of the universal constant that relates atomic spectra of elements to that of hydrogen?","Rydberg Constant (Accept:  Rydberg)"
24,"round16","Sample","Physics","Assuming the universal gravitational constant is 6.67 × 10 –^11newton-meters squared per kilogram squared, what is the gravitational attraction, in newtons, between two, 10-kilogram perfectly uniform spheres separated by a center -to-center distance of 10 meters?","6.67 × 10–^11\n(Solution:  F = [(6.67 × 10^-^11)(10)(10)]/10^2 =  6.67 × 10^-^11^ Newtons)"
25,"round16","Sample","Biology","Intestinal absorption of what vitamin is most directly dependent on intrinsic factor?","B\n^12"
25,"round16","Sample","Biology","What plant hormone is primarily responsible for apical dominance in angiosperms?","Auxin  (Accept:  Indole -Acetic Acid or Iaa)"
1,"round17","Sample","Chemistry","L-alanine and D-alanine are BEST classified as what type of isomers:\nW) cis\nX) trans\nY) structural\nZ) optical","Z)  Optical"
1,"round17","Sample","Chemistry","How many sigma and pi bonds, respectively, are there in a ^molecule with the following formula: [read slowly] CH ^3CHCHCH^2CH^3","Sigma  14;  Pi = 1"
2,"round17","Sample","Biology","Which of the following BEST explains how cyclic AMP can cause so many different intracellul ar responses in a mammalian cell:\nW) it is produced in large quantities\nX) it migrates to the DNA where it binds to a variety of histones\nY) it activates a wide variety of specific protein kinases\nZ) it prevents the activation of other hormonal signal s","Y)  It Activates a Wide Variety of Specific Protein Kinases"
2,"round17","Sample","Biology","Which of the following BEST describes the function of a spliceosome (read as: SPLY-see-oh-zome):\nW) splicing DNA together during replication\nX) splicing out mutations\nY) joining multiple copies of structural genes\nZ) removing introns","Z)  Removing Introns"
3,"round17","Sample","Physics","Which of the following BEST explains how a radium isotope with a half-life of about 1,600 years can be found in the crust of the Earth that was formed millions of years ago:\nW) its decay is slowed by the pressure of the Earth\nX) the radium is replenished by decay of longer lived radioactive elements\nY) the radium was replenished by meteors a nd asteroids over the millennia \nZ) the radium is recycled from the Earth’s core where magnetic fields slow the decay","X)  the Radium Is Replenished by Decay of Longer Lived \nRadioactive Elements"
3,"round17","Sample","Physics","Which of the following is probably the most significant limitation for PET scans being used in remote rural hospital sites:\nW) lack of properly trained personnel\nX) the proximity to production facilities for short -lived radioisotopes\nY) the high level of radiation requiring special training and increased radiation risk\nZ) difficulty in PET radiotracers binding to receptors when imaging certain human tissues","X)  the Proximity to Production Facilities for Short -Lived \nRadioisotopes"
4,"round17","Sample","Math","Find the inverse of the 2-by-2 matrix whose rows are 3, 5 and 7, –2. Give your answer in rows.","412\n,\n415\n,\n417\n,−\n413"
